,Instance,Model,X,Y,R_sq_log,Score
440,FSEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.94379217 -0.13008801]
 [ 0.91644418 -0.14635274]
 [ 0.8890962  -0.16261747]
 ...
 [-0.8890962   0.16261747]
 [-0.91644418  0.14635274]
 [-0.94379217  0.13008801]]","[[3.26841253]
 [2.56763324]
 [0.70337805]
 ...
 [1.66554511]
 [2.69415062]
 [4.16507323]]",0.38678759704467897
441,FSEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.14210377  0.30804571]
 [-1.10563316  0.31181486]
 [-1.0685563   0.31658544]
 ...
 [ 1.06873045 -0.31651358]
 [ 1.10570602 -0.3117848 ]
 [ 1.14240724 -0.30793328]]","[[4.32071942]
 [3.68562759]
 [4.12323184]
 ...
 [4.07672293]
 [3.71654141]
 [2.35514727]]",0.7802318327616908
442,FSEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.12398385 -0.01757665]
 [ 0.14927546 -0.03683884]
 [ 0.17456707 -0.05610103]
 ...
 [ 1.97894332  0.0654411 ]
 [ 2.00423493  0.04617891]
 [ 2.02952654  0.02691672]]","[[3.35760012]
 [2.58763432]
 [1.10176405]
 ...
 [1.61772297]
 [2.66415919]
 [4.1954943 ]]",0.3873107110345329
443,FSEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-56.99297829   2.77451764]
 [-56.08888186   1.85431166]
 [-55.16673641   0.86081484]
 ...
 [ 54.51925154  -1.3212053 ]
 [ 55.46497205  -2.32544702]
 [ 56.3295557   -3.23843861]]","[[0.00933423]
 [0.03190159]
 [0.04408506]
 ...
 [0.02754592]
 [0.03173966]
 [0.05426417]]",0.022469671885839603
444,FSEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.50037875  8.26229439]
 [ 2.13944213  8.20304369]
 [ 1.24338895  6.94625474]
 ...
 [ 7.67347151 11.44070537]
 [ 7.32847846 11.57164517]
 [ 6.93165786 11.71996403]]","[[9.30510142]
 [3.32139373]
 [9.46184484]
 ...
 [2.27234424]
 [3.76226424]
 [3.39709685]]",1.8246364109298276
445,FSEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.32758624 -0.57500958]
 [ 0.29732495 -0.56521894]
 [ 0.26706366 -0.5554283 ]
 ...
 [-0.26706366  0.5554283 ]
 [-0.29732495  0.56521894]
 [-0.32758624  0.57500958]]","[[5.1093087 ]
 [3.96336468]
 [2.85099451]
 ...
 [3.17925837]
 [4.19517403]
 [5.940959  ]]",0.5664975618425246
446,FSEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.24533547 -0.82242844]
 [-0.21604617 -0.79937501]
 [-0.18617229 -0.77677616]
 ...
 [ 0.1860965   0.77704576]
 [ 0.21605966  0.79956373]
 [ 0.24524046  0.82291363]]","[[2.8171944 ]
 [2.730544  ]
 [3.46420825]
 ...
 [3.47592539]
 [3.44853215]
 [3.30931198]]",0.9726407492514858
447,FSEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11750699 -0.0243862 ]
 [ 0.14415951 -0.04151547]
 [ 0.17081202 -0.05864474]
 ...
 [ 1.37004228  0.24268874]
 [ 1.3966948   0.22555948]
 [ 1.42334731  0.20843021]]","[[4.87518839]
 [3.80112902]
 [2.6690563 ]
 ...
 [2.97957352]
 [3.97798788]
 [5.71215755]]",0.5525372187133133
448,FSEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-16.02749138 -42.81953945]
 [-14.78213403 -42.36196768]
 [-13.45392944 -41.9290966 ]
 ...
 [ 13.18135319  41.6747238 ]
 [ 14.53490947  42.11279941]
 [ 15.75504394  42.52997723]]","[[0.03878804]
 [0.01819869]
 [0.03557064]
 ...
 [0.01962138]
 [0.05509036]
 [0.10946468]]",0.028041255206026017
449,FSEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 2.52191325  9.8215466 ]
 [ 1.38835942  9.55635967]
 [ 0.63746904  8.86802687]
 ...
 [ 4.83866598 13.70992689]
 [ 4.67235971 13.78940674]
 [ 4.48840506 13.86516051]]","[[12.50017676]
 [ 8.32790925]
 [10.30523167]
 ...
 [ 1.3736893 ]
 [ 1.16809119]
 [ 1.88747661]]",1.4455586010557357
450,FSHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.94379217 -0.13008801]
 [ 0.91644418 -0.14635274]
 [ 0.8890962  -0.16261747]
 ...
 [-0.8890962   0.16261747]
 [-0.91644418  0.14635274]
 [-0.94379217  0.13008801]]","[[3.26841253]
 [2.56763324]
 [0.70337805]
 ...
 [1.66554511]
 [2.69415062]
 [4.16507323]]",0.38678759704467897
451,FSHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.14210377  0.30804571]
 [-1.10563316  0.31181486]
 [-1.0685563   0.31658544]
 ...
 [ 1.06873045 -0.31651358]
 [ 1.10570602 -0.3117848 ]
 [ 1.14240724 -0.30793328]]","[[4.32071942]
 [3.68562759]
 [4.12323184]
 ...
 [4.07672293]
 [3.71654141]
 [2.35514727]]",0.7802318327616908
452,FSHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.12398385 -0.01757665]
 [ 0.14927546 -0.03683884]
 [ 0.17456707 -0.05610103]
 ...
 [ 1.97894332  0.0654411 ]
 [ 2.00423493  0.04617891]
 [ 2.02952654  0.02691672]]","[[3.35760012]
 [2.58763432]
 [1.10176405]
 ...
 [1.61772297]
 [2.66415919]
 [4.1954943 ]]",0.3873107110345329
453,FSHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-56.99297829   2.77451764]
 [-56.08888186   1.85431166]
 [-55.16673641   0.86081484]
 ...
 [ 54.51925154  -1.3212053 ]
 [ 55.46497205  -2.32544702]
 [ 56.3295557   -3.23843861]]","[[0.00933423]
 [0.03190159]
 [0.04408506]
 ...
 [0.02754592]
 [0.03173966]
 [0.05426417]]",0.022469671885839603
454,FSHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.50037875  8.26229439]
 [ 2.13944213  8.20304369]
 [ 1.24338895  6.94625474]
 ...
 [ 7.67347151 11.44070537]
 [ 7.32847846 11.57164517]
 [ 6.93165786 11.71996403]]","[[9.30510142]
 [3.32139373]
 [9.46184484]
 ...
 [2.27234424]
 [3.76226424]
 [3.39709685]]",1.8246364109298276
455,FSHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.32758624 -0.57500958]
 [ 0.29732495 -0.56521894]
 [ 0.26706366 -0.5554283 ]
 ...
 [-0.26706366  0.5554283 ]
 [-0.29732495  0.56521894]
 [-0.32758624  0.57500958]]","[[5.1093087 ]
 [3.96336468]
 [2.85099451]
 ...
 [3.17925837]
 [4.19517403]
 [5.940959  ]]",0.5664975618425246
456,FSHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.24533547 -0.82242844]
 [-0.21604617 -0.79937501]
 [-0.18617229 -0.77677616]
 ...
 [ 0.1860965   0.77704576]
 [ 0.21605966  0.79956373]
 [ 0.24524046  0.82291363]]","[[2.8171944 ]
 [2.730544  ]
 [3.46420825]
 ...
 [3.47592539]
 [3.44853215]
 [3.30931198]]",0.9726407492514858
457,FSHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11750699 -0.0243862 ]
 [ 0.14415951 -0.04151547]
 [ 0.17081202 -0.05864474]
 ...
 [ 1.37004228  0.24268874]
 [ 1.3966948   0.22555948]
 [ 1.42334731  0.20843021]]","[[4.87518839]
 [3.80112902]
 [2.6690563 ]
 ...
 [2.97957352]
 [3.97798788]
 [5.71215755]]",0.5525372187133133
458,FSHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-16.02749138 -42.81953945]
 [-14.78213403 -42.36196768]
 [-13.45392944 -41.9290966 ]
 ...
 [ 13.18135319  41.6747238 ]
 [ 14.53490947  42.11279941]
 [ 15.75504394  42.52997723]]","[[0.03878804]
 [0.01819869]
 [0.03557064]
 ...
 [0.01962138]
 [0.05509036]
 [0.10946468]]",0.028041255206026017
459,FSHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 2.52191325  9.8215466 ]
 [ 1.38835942  9.55635967]
 [ 0.63746904  8.86802687]
 ...
 [ 4.83866598 13.70992689]
 [ 4.67235971 13.78940674]
 [ 4.48840506 13.86516051]]","[[12.50017676]
 [ 8.32790925]
 [10.30523167]
 ...
 [ 1.3736893 ]
 [ 1.16809119]
 [ 1.88747661]]",1.4455586010557357
460,FCEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.43597992  0.15521939]
 [-0.40441554  0.15619091]
 [-0.37285115  0.15716244]
 ...
 [ 0.42544285  0.29461718]
 [ 0.45700724  0.29558871]
 [ 0.48857162  0.29656023]]","[[4.86654626]
 [2.35561143]
 [2.84598052]
 ...
 [3.1981822 ]
 [3.60067493]
 [5.19651714]]",0.5772380327116331
461,FCEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.21366025 -0.82145374]
 [-0.1832022  -0.79782642]
 [-0.15254573 -0.77450176]
 ...
 [ 0.20869982  0.81511051]
 [ 0.23845522  0.83870991]
 [ 0.26734818  0.86297772]]","[[4.11615009]
 [1.93799274]
 [1.95741106]
 ...
 [3.66997843]
 [0.91223887]
 [1.00816182]]",0.8954130047035567
462,FCEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11354383  0.00158983]
 [ 0.14354835 -0.00880135]
 [ 0.17355287 -0.01919253]
 ...
 [ 0.98871595 -0.18226395]
 [ 1.01872048 -0.19265513]
 [ 1.048725   -0.20304631]]","[[5.31796307]
 [0.88228   ]
 [0.63647589]
 ...
 [1.77145194]
 [2.61107966]
 [4.99906941]]",0.5981972129047
463,FCEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 24.02917967 -39.70298386]
 [ 24.5556249  -38.37458286]
 [ 25.15818501 -36.98241068]
 ...
 [-24.865208    39.47734625]
 [-24.31185987  40.8859156 ]
 [-23.82810144  42.16701412]]","[[0.06786307]
 [0.02062542]
 [0.01322556]
 ...
 [0.01918542]
 [0.04386881]
 [0.08753565]]",0.025634735157627226
464,FCEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.51152426 10.65125337]
 [ 5.65264808 10.78504696]
 [ 6.64167453 10.40026388]
 ...
 [-0.1129138  19.96079254]
 [-0.16148435 20.05607811]
 [-0.17155911 20.05841045]]","[[14.26566514]
 [10.59384597]
 [11.88853672]
 ...
 [ 5.58900742]
 [ 4.26878531]
 [ 5.88115793]]",1.0619153471686282
465,FCEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.5328721  -0.07663802]
 [ 0.5010958  -0.07647478]
 [ 0.4693195  -0.07631154]
 ...
 [-0.68517406  0.0203271 ]
 [-0.71695036  0.02049034]
 [-0.74872666  0.02065358]]","[[5.1429571 ]
 [1.61340374]
 [2.86379958]
 ...
 [1.16609084]
 [4.05255058]
 [5.34766618]]",0.6704849325025851
466,FCEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.62723195 -0.17617242]
 [ 0.59258559 -0.17506336]
 [ 0.55731839 -0.17284403]
 ...
 [-0.79502386  0.10136828]
 [-0.82745462  0.10623498]
 [-0.85871729  0.11102777]]","[[4.56637964]
 [3.69830646]
 [4.37428309]
 ...
 [4.33591234]
 [3.73910401]
 [4.8922826 ]]",1.826658690268906
467,FCEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.10743023  0.03427969]
 [ 0.13882519  0.02912207]
 [ 0.17022014  0.02396445]
 ...
 [ 1.32326691 -0.08543548]
 [ 1.35466186 -0.0905931 ]
 [ 1.38605682 -0.09575072]]","[[5.07238286]
 [2.13444383]
 [2.46689358]
 ...
 [2.44874541]
 [4.50338164]
 [5.454647  ]]",0.9336628572930405
468,FCEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-13.22020078 -40.76025581]
 [-14.96044015 -39.40260979]
 [-16.79496944 -37.60565308]
 ...
 [  8.64841177  48.84475649]
 [  8.92162648  50.606773  ]
 [  9.04269202  52.15699482]]","[[0.08940416]
 [0.0301028 ]
 [0.07552387]
 ...
 [0.02580538]
 [0.03217125]
 [0.10242005]]",0.4229979297900039
469,FCEH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.59682353  5.50691991]
 [ 3.59042559  5.0141388 ]
 [ 2.60736677  4.81600996]
 ...
 [-4.32489376  4.66612241]
 [-4.4106819   4.71404011]
 [-4.46751987  4.716132  ]]","[[ 9.38191846]
 [15.82757781]
 [ 8.34702647]
 ...
 [ 6.69653553]
 [12.49999171]
 [ 7.04552822]]",1.2887194200343683
470,FCHE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.43597992  0.15521939]
 [-0.40441554  0.15619091]
 [-0.37285115  0.15716244]
 ...
 [ 0.42544285  0.29461718]
 [ 0.45700724  0.29558871]
 [ 0.48857162  0.29656023]]","[[4.86654626]
 [2.35561143]
 [2.84598052]
 ...
 [3.1981822 ]
 [3.60067493]
 [5.19651714]]",0.5772380327116331
471,FCHE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-0.21366025 -0.82145374]
 [-0.1832022  -0.79782642]
 [-0.15254573 -0.77450176]
 ...
 [ 0.20869982  0.81511051]
 [ 0.23845522  0.83870991]
 [ 0.26734818  0.86297772]]","[[4.11615009]
 [1.93799274]
 [1.95741106]
 ...
 [3.66997843]
 [0.91223887]
 [1.00816182]]",0.8954130047035567
472,FCHE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.11354383  0.00158983]
 [ 0.14354835 -0.00880135]
 [ 0.17355287 -0.01919253]
 ...
 [ 0.98871595 -0.18226395]
 [ 1.01872048 -0.19265513]
 [ 1.048725   -0.20304631]]","[[5.31796307]
 [0.88228   ]
 [0.63647589]
 ...
 [1.77145194]
 [2.61107966]
 [4.99906941]]",0.5981972129047
473,FCHE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 24.02917967 -39.70298386]
 [ 24.5556249  -38.37458286]
 [ 25.15818501 -36.98241068]
 ...
 [-24.865208    39.47734625]
 [-24.31185987  40.8859156 ]
 [-23.82810144  42.16701412]]","[[0.06786307]
 [0.02062542]
 [0.01322556]
 ...
 [0.01918542]
 [0.04386881]
 [0.08753565]]",0.025634735157627226
474,FCHE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.51152426 10.65125337]
 [ 5.65264808 10.78504696]
 [ 6.64167453 10.40026388]
 ...
 [-0.1129138  19.96079254]
 [-0.16148435 20.05607811]
 [-0.17155911 20.05841045]]","[[14.26566514]
 [10.59384597]
 [11.88853672]
 ...
 [ 5.58900742]
 [ 4.26878531]
 [ 5.88115793]]",1.0619153471686282
475,FCHH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.5328721  -0.07663802]
 [ 0.5010958  -0.07647478]
 [ 0.4693195  -0.07631154]
 ...
 [-0.68517406  0.0203271 ]
 [-0.71695036  0.02049034]
 [-0.74872666  0.02065358]]","[[5.1429571 ]
 [1.61340374]
 [2.86379958]
 ...
 [1.16609084]
 [4.05255058]
 [5.34766618]]",0.6704849325025851
476,FCHH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.62723195 -0.17617242]
 [ 0.59258559 -0.17506336]
 [ 0.55731839 -0.17284403]
 ...
 [-0.79502386  0.10136828]
 [-0.82745462  0.10623498]
 [-0.85871729  0.11102777]]","[[4.56637964]
 [3.69830646]
 [4.37428309]
 ...
 [4.33591234]
 [3.73910401]
 [4.8922826 ]]",1.826658690268906
477,FCHH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 0.10743023  0.03427969]
 [ 0.13882519  0.02912207]
 [ 0.17022014  0.02396445]
 ...
 [ 1.32326691 -0.08543548]
 [ 1.35466186 -0.0905931 ]
 [ 1.38605682 -0.09575072]]","[[5.07238286]
 [2.13444383]
 [2.46689358]
 ...
 [2.44874541]
 [4.50338164]
 [5.454647  ]]",0.9336628572930405
478,FCHH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-13.22020078 -40.76025581]
 [-14.96044015 -39.40260979]
 [-16.79496944 -37.60565308]
 ...
 [  8.64841177  48.84475649]
 [  8.92162648  50.606773  ]
 [  9.04269202  52.15699482]]","[[0.08940416]
 [0.0301028 ]
 [0.07552387]
 ...
 [0.02580538]
 [0.03217125]
 [0.10242005]]",0.4229979297900039
479,FCHH7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 4.59682353  5.50691991]
 [ 3.59042559  5.0141388 ]
 [ 2.60736677  4.81600996]
 ...
 [-4.32489376  4.66612241]
 [-4.4106819   4.71404011]
 [-4.46751987  4.716132  ]]","[[ 9.38191846]
 [15.82757781]
 [ 8.34702647]
 ...
 [ 6.69653553]
 [12.49999171]
 [ 7.04552822]]",1.2887194200343683
480,FFEE7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.10227038e+00 -1.64900044e-16]
 [-1.07471362e+00 -1.59099026e-02]
 [-1.04715687e+00 -3.18198052e-02]
 ...
 [ 1.04715687e+00  3.18198052e-02]
 [ 1.07471362e+00  1.59099026e-02]
 [ 1.10227038e+00  6.08829568e-17]]","[[7.65498775e-12]
 [9.83857440e-12]
 [0.00000000e+00]
 ...
 [3.22120108e-12]
 [6.65068001e-12]
 [1.75834902e-11]]",1.152115419114661e-06
481,FFEE7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.28768630e+00  4.07715861e-04]
 [ 1.25530514e+00 -2.33121466e-02]
 [ 1.22156208e+00 -3.55791076e-02]
 ...
 [-1.21383788e+00  1.11957306e-02]
 [-1.24620144e+00  8.06994292e-03]
 [-1.27983735e+00  1.56802513e-04]]","[[5.98987821]
 [1.044849  ]
 [4.4771106 ]
 ...
 [5.84809936]
 [2.91159345]
 [3.1034394 ]]",1.139052994233605
482,FFEE7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.26380270e-01  9.70220639e-04]
 [ 1.53921049e-01 -1.49611120e-02]
 [ 1.81461828e-01 -3.08924447e-02]
 ...
 [ 2.27555034e+00  3.11180945e-02]
 [ 2.30309112e+00  1.51867619e-02]
 [ 2.33063190e+00 -7.44570754e-04]]","[[6.74726941e-12]
 [8.75144401e-12]
 [7.16404713e-12]
 ...
 [8.73723316e-12]
 [1.81756832e-11]
 [9.82511850e-11]]",1.3209894290029718e-06
483,FFEE7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-61.37208958  25.54726439]
 [-60.51758749  26.31744573]
 [-59.63976818  27.14800651]
 ...
 [ 59.98891146 -19.08396581]
 [ 60.84894078 -19.97279197]
 [ 61.62024193 -20.78950424]]","[[0.01316636]
 [0.05170155]
 [0.05545028]
 ...
 [0.03903445]
 [0.03839828]
 [0.04017971]]",0.38655403181100256
484,FFEE7,UMAP,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 5.18599785  6.07333363]
 [ 8.50498237  9.6847209 ]
 [ 9.78405471  4.89296937]
 ...
 [ 0.21719295 15.46928308]
 [ 1.8905658  15.39730931]
 [ 5.24346092 14.5945303 ]]","[[2.26493135]
 [4.4682515 ]
 [0.20166405]
 ...
 [2.83422129]
 [4.06727255]
 [3.21909738]]",2.727729588190518
485,FFEH7,PCA,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-1.10227038e+00 -1.64900044e-16]
 [-1.07471362e+00 -1.59099026e-02]
 [-1.04715687e+00 -3.18198052e-02]
 ...
 [ 1.04715687e+00  3.18198052e-02]
 [ 1.07471362e+00  1.59099026e-02]
 [ 1.10227038e+00  6.08829568e-17]]","[[7.65498775e-12]
 [9.83857440e-12]
 [0.00000000e+00]
 ...
 [3.22120108e-12]
 [6.65068001e-12]
 [1.75834902e-11]]",1.152115419114661e-06
486,FFEH7,Isomap,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.28768630e+00  4.07715861e-04]
 [ 1.25530514e+00 -2.33121466e-02]
 [ 1.22156208e+00 -3.55791076e-02]
 ...
 [-1.21383788e+00  1.11957306e-02]
 [-1.24620144e+00  8.06994292e-03]
 [-1.27983735e+00  1.56802513e-04]]","[[5.98987821]
 [1.044849  ]
 [4.4771106 ]
 ...
 [5.84809936]
 [2.91159345]
 [3.1034394 ]]",1.139052994233605
487,FFEH7,TruncatedSVD,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[ 1.26380270e-01  9.70220639e-04]
 [ 1.53921049e-01 -1.49611120e-02]
 [ 1.81461828e-01 -3.08924447e-02]
 ...
 [ 2.27555034e+00  3.11180945e-02]
 [ 2.30309112e+00  1.51867619e-02]
 [ 2.33063190e+00 -7.44570754e-04]]","[[6.74726941e-12]
 [8.75144401e-12]
 [7.16404713e-12]
 ...
 [8.73723316e-12]
 [1.81756832e-11]
 [9.82511850e-11]]",1.3209894290029718e-06
488,FFEH7,TSNE,"[[0.05   0.05  ]
 [0.0725 0.05  ]
 [0.095  0.05  ]
 ...
 [0.905  0.95  ]
 [0.9275 0.95  ]
 [0.95   0.95  ]]","[[-61.37208958  25.54726439]
 [-60.51758749  26.31744573]
 [-59.63976818  27.14800651]
 ...
 [ 59.98891146 -19.08396581]
 [ 60.84894078 -19.97279197]
 [ 61.62024193 -20.78950424]]","[[0.01316636]
 [0.05170155]
 [0.05545028]
 ...
 [0.03903445]
 [0.03839828]
 [0.04017971]]",0.38655403181100256
